autoc,8.86165
contr,0.0225762
corrm,0.800281
corrp,0.800275
cprom,0.348041
cshad,-0.1728
dissi,0.0164969
energ,0.938361
entro,0.179508
homom,0.992754
homop,0.99236
maxpr,0.968497
sosvh,8.79395
savgh,5.94605
svarh,33.5872
senth,0.160019
dvarh,0.0225762
denth,0.0788525
inf1h,-1.10544
inf2h,0.355789
indnc,0.998234
idmnc,0.999661
