autoc,41.2398
contr,0.316217
corrm,0.883468
corrp,0.883472
cprom,163.178
cshad,-18.3152
dissi,0.20802
energ,0.332099
entro,1.56549
homom,0.906109
homop,0.904366
maxpr,0.491694
sosvh,41.2569
savgh,12.7
svarh,132.313
senth,1.36991
dvarh,0.316217
denth,0.53385
inf1h,-0.491493
inf2h,0.800409
indnc,0.977835
idmnc,0.995677
