autoc,5.20215
contr,0.104025
corrm,0.846874
corrp,0.846882
cprom,2.93468
cshad,1.04188
dissi,0.0690247
energ,0.586533
entro,0.790566
homom,0.969882
homop,0.968988
maxpr,0.738082
sosvh,5.12234
savgh,4.4893
svarh,14.7133
senth,0.753735
dvarh,0.104025
denth,0.239587
inf1h,-0.632689
inf2h,0.719951
indnc,0.992685
idmnc,0.998488
