autoc,5.72564
contr,0.612038
corrm,-0.214401
corrp,-0.214403
cprom,0.500606
cshad,0.0127345
dissi,0.606856
energ,0.271634
entro,1.38519
homom,0.697436
homop,0.69709
maxpr,0.297707
sosvh,5.9561
savgh,4.79293
svarh,15.4856
senth,0.920988
dvarh,0.612038
denth,0.687957
inf1h,-0.049045
inf2h,0.259381
indnc,0.932629
idmnc,0.990591
