autoc,35.5881
contr,0.0701659
corrm,0.647735
corrp,0.647714
cprom,4.51994
cshad,-0.878562
dissi,0.0561207
energ,0.884232
entro,0.350013
homom,0.974241
homop,0.973344
maxpr,0.939947
sosvh,35.3861
savgh,11.9227
svarh,135.186
senth,0.307425
dvarh,0.0701659
denth,0.216663
inf1h,-0.687529
inf2h,0.343554
indnc,0.99392
idmnc,0.998941
