autoc,19.5479
contr,0.761226
corrm,-0.213118
corrp,-0.213124
cprom,0.568729
cshad,0.0618945
dissi,0.636443
energ,0.239019
entro,1.579
homom,0.702518
homop,0.694253
maxpr,0.309795
sosvh,19.7932
savgh,8.85771
svarh,61.4481
senth,1.05038
dvarh,0.761226
denth,0.879816
inf1h,-0.0395283
inf2h,0.248388
indnc,0.930669
idmnc,0.98846
