autoc,35.7417
contr,0
corrm,1
corrp,1.00002
cprom,71.6461
cshad,-7.21748
dissi,0
energ,0.985349
entro,0.0435813
homom,1
homop,1
maxpr,0.99262
sosvh,35.5556
savgh,11.9114
svarh,142.762
senth,0.00735277
dvarh,0
denth,-9.99201e-14
inf1h,-1
inf2h,0.288915
indnc,1
idmnc,1
