autoc,14.2614
contr,0.309768
corrm,0.281181
corrp,0.281175
cprom,1.39373
cshad,-0.530259
dissi,0.291941
energ,0.432025
entro,1.21655
homom,0.857001
homop,0.855812
maxpr,0.627106
sosvh,14.3365
savgh,7.53639
svarh,43.4405
senth,0.987923
dvarh,0.309768
denth,0.635384
inf1h,-0.0686493
inf2h,0.273494
indnc,0.96776
idmnc,0.995259
