autoc,9.50307
contr,0.169241
corrm,0.76424
corrp,0.764233
cprom,7.03156
cshad,-0.30643
dissi,0.168692
energ,0.408118
entro,1.39358
homom,0.915745
homop,0.915709
maxpr,0.615837
sosvh,9.49946
savgh,6.01335
svarh,25.1496
senth,1.18249
dvarh,0.169241
denth,0.455405
inf1h,-0.442513
inf2h,0.739978
indnc,0.981263
idmnc,0.997397
