autoc,16.6966
contr,0.207407
corrm,0.0230189
corrp,0.0230212
cprom,0.773197
cshad,0.197302
dissi,0.174778
energ,0.697034
entro,0.655455
homom,0.916334
homop,0.915669
maxpr,0.827571
sosvh,16.6018
savgh,8.17182
svarh,58.4893
senth,0.538071
dvarh,0.207407
denth,0.473856
inf1h,-0.276572
inf2h,0.135424
indnc,0.980897
idmnc,0.996912
