autoc,42.7529
contr,0.20196
corrm,0.903473
corrp,0.903473
cprom,112.04
cshad,-10.3031
dissi,0.100823
energ,0.422795
entro,1.03106
homom,0.957041
homop,0.956601
maxpr,0.51148
sosvh,42.7189
savgh,12.9971
svarh,147.632
senth,0.939763
dvarh,0.20196
denth,0.304047
inf1h,-0.597255
inf2h,0.766556
indnc,0.989612
idmnc,0.997522
