autoc,21.4006
contr,0.649041
corrm,-0.00709323
corrp,-0.00707379
cprom,11.7533
cshad,-1.72571
dissi,0.589872
energ,0.290753
entro,1.38531
homom,0.712593
homop,0.710635
maxpr,0.369007
sosvh,21.6247
savgh,9.24528
svarh,69.7316
senth,0.940267
dvarh,0.649041
denth,0.762336
inf1h,-0.0812159
inf2h,0.327433
indnc,0.935052
idmnc,0.990179
